CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_ZIP|CAND_CITY|CAND_STATE
H4WI04175|KRUG, SHIRLEY|DEM|2004|WI|H|C|C00396648|53224|MILWAUKEE|WI
H4WI04183|MOORE, GWENDOLYNNE|DEM|2010|WI|H|I|C00397505|53216|Milwaukee|WI
H4WV03062|GEARHEART, MARTY|REP|2010|WV|H|C|C00460444|24701|BLUEFIELD|WV
H4WY00055|CUBIN, BARBARA L|REP|2008|WY|H|I|C00290155|82604|CASPER|WY
H6AK00045|YOUNG, DONALD E|REP|2010|AK|H|I|C00012229|99503|ANCHORAGE|AK
H6AK00144|BENSON, DIANE E MS|DEM|2008|AK|H|C|C00424739|99577|Eagle River|AK
H6AL02134|MORYKWAS, JOHN, JR.|DEM|2006|AL|H|C|C00425421|36107|MONTGOMERY|AL
H6AL03132|LAYFIELD, MARK|IND|2010|AL|H|C|C00430793|36830|AUBURN|AL
H6AL03140|PIERCE, GREG A.|DEM|2006|AL|H|C|C00425223|35011|ALEXANDER CITY|AL
H6AL04098|ADERHOLT, ROBERT BROWN|REP|2010|AL|H|I|C00313247|35565|HALEYVILLE|AL
H6AL05038|FLIPPO, RONNIE GENE|DEM|1990|AL|H|C|C00048371|35630|FLORENCE|AL
H6AL07166|WALTERS, EDDISON T|DEM|2010|AL|H|O|C00469585|35403|TUSCALOOSA|AL
H6AR01072|BERRY, MARION|DEM|2010|AR|H|I|C00313734|72005|Gillett|AR
H6AR02203|SNYDER, VICTOR F|DEM|2010|AR|H|I|C00334441|72225|LITTLE ROCK|AR
H6AR03086|ANDERSON, WOODROW WILSON III|DEM|2006|AR|H|C|C00422972|72902|FORT SMITH|AR
H6AZ00027|CRUM, WILLIAM STEPHEN|GRE|2010|AZ|H|C|C00484071|85035|PHOENIX|AZ
H6AZ00035|SIMON, ELLEN|DEM|2008|AZ|H|C|C00423897|86341|Sedona|AZ
H6AZ02155|THRASHER, JOHN ARMIN|DEM|2010|AZ|H|C|C00472944|85306|GLENDALE|AZ
H6AZ03112|STUMP, BOB|REP|2004|AZ|H|C|C00109140|85353|TOLLESON|AZ
H6AZ05067|MITCHELL, HARRY E.|DEM|2010|AZ|H|I|C00421271|85282|Tempe|AZ
H6AZ08038|GIFFORDS, GABRIELLE|DEM|2010|AZ|H|I|C00417618|85726|TUCSON|AZ
H6AZ08103|QUICK, JAY DUDLEY|REP|2010|AZ|H|C|C00423657|85719|TUCSON|AZ
H6CA01103|ALIOTO, MICHELA A|DEM|1996|CA|H|C|C00308403|94574|ST HELENA|CA
H6CA01152|JOHN W, JONES|REP|2006|CA|H|C|C00421560|95616|DAVIS|CA
H6CA02010|HERGER, WALLY|REP|2010|CA|H|I|C00202523|95988|WILLOWS|CA
H6CA03091|DURSTON, BILL|DEM|2010|CA|H|C|C00419853|95841|SACRAMENTO|CA
H6CA03109|ROSKEY, MICHAEL|PAF|2010|CA|H|C||95693|WILTON|CA
H6CA04123|BROWN, CHARLES|DEM|2010|CA|H|C|C00416164|95678|ROSEVILLE|CA
H6CA05195|MATSUI, DORIS|DEM|2010|CA|H|I|C00409219|95814|Sacramento|CA
H6CA05203|SHAPIRO, LARA|DEM|2006|CA|H|O||95816|SACRAMENTO|CA
H6CA06193|HALLIWELL, MIKE|DEM|2010|CA|H|C|C00429282|94931|COTATI|CA
H6CA07043|MILLER, GEORGE|DEM|2010|CA|H|I|C00026757|20515|Washington|DC
H6CA07118|MCCONNELL, CAMDEN|LIB|2008|CA|H|C|C00426130|94565|PITTSBURG|CA
H6CA08132|CHAVEZ-O'CHOA, BRIAN MR|REP|2006|CA|H|C|C00413773|95252|VALLEY SPRINGS|CA
H6CA08173|BERG, PHILIP ZIMT|LIB|2010|CA|H|C||94114|SAN FRANCISCO|CA
H6CA09023|STARK, FORTNEY P.|DEM|2010|CA|H|I|C00020974|94537|Fremont|CA
H6CA10088|TAUSCHER, ELLEN O.|DEM|2010|CA|H|I|C00310706|20515|WASHINGTON|DC
H6CA14098|BROUILLET, CAROL|GRE|2008|CA|H|C|C00420059|94306|PALO ALTO|CA
H6CA16069|DUNN, ART|DEM|2010|CA|H|C||93942|MONTEREY|CA
H6CA18107|KANNO, JOHN|REP|2006|CA|H|C|C00411512|95357|MODESTO|CA
H6CA19113|COX, T J|DEM|2006|CA|H|C|C00422360|93704|FRESNO|CA
H6CA20137|LOPEZ, JAMES|REP|2008|CA|H|C|C00440768|93312|BAKERSFIELD|CA
H6CA21028|GALLEGLY, ELTON|REP|2010|CA|H|I|C00194803|93094|SIMI VALLEY|CA
H6CA21176|HAZE, ERNEST STEVEN|DEM|2010|CA|H|C|C00422642|93602|AUBERRY|CA
H6CA22125|MCCARTHY, KEVIN|REP|2010|CA|H|I|C00420935|93389|BAKERSFIELD|CA
H6CA24048|WAXMAN, HENRY A.|DEM|2010|CA|H|I|C00013128|20817|Bethesda|MD
H6CA24113|SHERMAN, BRAD|DEM|2010|CA|H|I|C00308742|91403|Sherman Oaks|CA
H6CA24246|PALLANT, MARY|DEM|2008|CA|H|C|C00415943|91377|OAK PARK|CA
H6CA24253|MARTINEZ, JILL MARIE|DEM|2010|CA|H|C|C00416032|93033|OXNARD|CA
H6CA24279|TENENBAUM, MICHAEL|REP|2008|CA|H|C|C00423178|91362|Thousand Oaks|CA
H6CA25136|RODRIGUEZ, ROBERTO J|DEM|2006|CA|H|C|C00419655|92311|BARSTOW|CA
H6CA26183|WARNER, RUSS|DEM|2010|CA|H|C|C00416040|91701|RANCHO CUCAMONGA|CA
H6CA27124|DORNAN, ROBERT KENNETH HON|REP|2006|CA|H|C|C00235721|92840|GARDEN GROVE|CA
H6CA27264|LOW, JAMES EDWARD|REP|2006|CA|H|C|C00408922|91367|WOODLAND HILLS|CA
H6CA31126|GENOVESE, SAL|W|2010|CA|H|C||71351|LOS ANGLES|CA
H6CA34112|LUNGREN, DANIEL E.|REP|2010|CA|H|I|C00390955|95670|GOLD RIVER|CA
H6CA34211|MILLER, WAYNE|REP|2010|CA|H|C||90280|SOUTH GATE|CA
H6CA36117|WINOGRAD, MARCY|DEM|2010|CA|H|C|C00461558|91502|BURBANK|CA
H6CA39020|ROYCE, ED MR|REP|2010|CA|H|I|C00200865|92859|Orange|CA
H6CA39129|ANDION, JAMES L.|REP|2010|CA|H|C|C00424242||LOS ANGELES|
H6CA40275|AVALOS, CHRISTINA|DEM|2010|CA|H|C||92866|ORANGE |CA
H6CA41174|CONTRERAS, LOUIE A|DEM|2008|CA|H|C|C00418129|92345|Hesperia|CA
H6CA42099|BACA, JOE|DEM|2010|CA|H|I|C00325449|92401|San Bernardino|CA
H6CA43121|FOLKENS, SCOTT LLOYD|REP|2010|CA|H|C|C00420612|92404|SAN BERNARDINO|CA
H6CA46033|SANCHEZ, LORETTA|DEM|2010|CA|H|I|C00326264|91502|BURBANK|CA
H6CA47031|AVILA, ROSEMARIE I|REP|2008|CA|H|C|C00448183|92704|SANTA ANA|CA
H6CA48039|CAMPBELL, JOHN BT III|REP|2010|CA|H|I|C00412312|92603|IRVINE|CA
H6CA48070|YOUNG, STEVEN|DEM|2008|CA|H|O|C00413674|92618|IRVINE|CA
H6CA48088|GILCHRIST, JAMES W|CST|2006|CA|H|C|C00414151|92656|ALISO VIEJO|CA
H6CA48229|HOLT, DELECIA ANN|REP|2008|CA|H|O|C00415422|92168|SAN DIEGO|CA
H6CA50076|KALOOGIAN, HOWARD|REP|2006|CA|H|O|C00413591|92078|SAN MARCOS|CA
H6CA50241|CLARK, MIRIAM E.|PAF|2010|CA|H|C||92024|ENCINITAS|CA
H6CA51041|MILES, BLAKE LINDEN|REP|2006|CA|H|C|C00422592|92243|EL CENTRO|CA
H6CA52098|FRANKOWIAK, CONNIE|DEM|2010|CA|H|C||92036|JULIAN|CA
H6CO01034|SCHROEDER, PATRICIA|DEM|1996|CO|H|C|C00008235|80205|DENVER|CO
H6CO01141|DEGETTE, DIANA L.|DEM|2010|CO|H|I|C00311639|80220|DENVER|CO
H6CO03139|TIPTON, SCOTT R. MR.|REP|2010|CO|H|C|C00470757|81321|CORTEZ|CO
H6CO04152|EIDSNESS, FREDERIC ARNOLD|REF|2006|CO|H|C|C00424564||FORT COLLINS|CO
H6CO05076|HEFLEY, JOEL|REP|2006|CO|H|C|C00197483|80919|COLORADO SPRINGS|CO
H6CO05142|CRANK, JEFF|REP|2008|CO|H|O|C00421776|80908|COLORADO SPRINGS|CO
H6CO05159|LAMBORN, DOUGLAS|REP|2010|CO|H|I|C00420745|80962|Colorado Springs|CO
H6CO05225|SCOTT, BRIAN 'CONSTITUTION'|OTH|2010|CO|H|C||80918|COLORADO SPRINGS|CO
H6CO06041|BOTERO, JUAN BAUTISTA|REP|2006|CO|H|C|C00424499|80127|LITTLETON|CO
H6CO07023|PERLMUTTER, EDWIN G|DEM|2010|CO|H|I|C00410639|80033|WHEAT RIDGE|CO
H6CO07031|LAMM, PEGGY|DEM|2006|CO|H|O|C00411041|80004|ARVADA|CO
H6CT04119|DUFFEE, RICHARD Z|GRE|2008|CT|H|C|C00445619|06905|STAMFORD|CT
H6CT05124|MURPHY, CHRISTOPHER|DEM|2010|CT|H|I|C00411660|06410|CHESHIRE|CT
H6DC00154|MISCUK, ANDY|DEM|2006|DC|H|C|C00423798|20009|WASHINGTON|DC
H6DE00180|HARTLEY-NAGLE, KAREN|DEM|2008|DE|H|C|C00441600|19904|DOVER|DE
H6FL00046|BOYD, F. ALLEN JR.|DEM|2010|FL|H|I|C00310607|32317|Tallahassee|FL
H6FL00087|DAVIS, JAMES OSCAR III|DEM|2006|FL|H|C|C00317974|33679|TAMPA|FL
H6FL01077|ROBERTS, JOSEPH BRYANT|DEM|2008|FL|H|C|C00418715|32563|GULF BREEZE|FL
H6FL06035|YOUNG, C. W. BILL|REP|2010|FL|H|I|C00051227|33743|St. Petersburg|FL
H6FL08163|STUART, CHARLES|DEM|2008|FL|H|C|C00411603|32812|ORLANDO|FL
H6FL08171|HARTAGE, HOMER L|DEM|2006|FL|H|C|C00414177|32808|ORLANDO|FL
H6FL08213|GRAYSON, ALAN MARK|DEM|2010|FL|H|I|C00424713|32819|Orlando|FL
H6FL08247|LONG, WILLIAM TODD|REP|2010|FL|H|C|C00469494|32779|LONGWOOD|FL
H6FL09070|BILIRAKIS, GUS MICHAEL|REP|2010|FL|H|I|C00408534|34690|HOLIDAY|FL
H6FL09096|MITCHELL, WILLIAM D|DEM|2008|FL|H|O|C00414094|33602|TAMPA|FL
H6FL11126|CASTOR, KATHY|DEM|2010|FL|H|I|C00410761|33606|TAMPA|FL
H6FL11175|ADAMS, EDDIE JR|REP|2010|FL|H|O|C00467860|33637|TAMPA|FL
H6FL13114|HUDSON, GEORGE T|REP|2006|FL|H|O|C00412387|34231|SARASOTA|FL
H6FL13130|LA FEVERS, MICHAEL S|DEM|2006|FL|H|O|C00412627|34203|BRADENTON|FL
H6FL13148|BUCHANAN, VERNON|REP|2010|FL|H|I|C00412759|34230|Sarasota|FL
H6FL13163|BOYLE, COLIN|IND|2006|FL|H|C|C00418756|34239|SARASOTA|FL
H6FL16059|MAHONEY, TIM|DEM|2008|FL|H|I|C00416016|33960|VENUS|FL
H6FL16067|LUTRIN, DAVID LEE|DEM|2010|FL|H|C|C00481333|33418|PALM BEACH GARDENS|FL
H6FL16075|ROSS, EMMIE|IND|2006|FL|H|C|C00427567|34985|PORT ST LUCIE|FL
H6FL17032|NEREE, DUFIRSTSON|DEM|2006|FL|H|C|C00413229|33137|MIAMI|FL
H6FL17040|WRIGHT, ISHAH LAURAH REV|REP|2006|FL|H|C|C00414946|32746|LAKE MARY|FL
H6FL18022|CALDERIN, MICHAEL HANLEY|DEM|2006|FL|H|C|C00421115|33055|MIAMI|FL
H6FL19038|WEXLER, ROBERT|DEM|2010|FL|H|I|C00307694|33431|Boca Raton|FL
H6FL19046|GRABER, BENJAMIN|DEM|2010|FL|H|O|C00434324|33446|DELRAY BEACH|FL
H6FL22040|KLEIN, RON|DEM|2010|FL|H|I|C00410522|33431|BOCA RATON|FL
H6FL24020|CURTIS, CLINT|DEM|2008|FL|H|C|C00421602|32780|TITUSVILLE|FL
H6GA02107|HUGHES, BRADLEY CURTIS|REP|2006|GA|H|C|C00419846|39823|BLAKELY|GA
H6GA03071|MCGRAW, MICHAEL EDWARD|DEM|2006|GA|H|C|C00424077|30263|NEWNAN|GA
H6GA04129|JOHNSON, HENRY C 'HANK' JR|DEM|2010|GA|H|I|C00418293|30058|LITHONIA |GA
H6GA04137|COYNE, JOHN F III|DEM|2006|GA|H|C|C00422105|30004|ALPHARETTA|GA
H6GA05217|LEWIS, JOHN R.|DEM|2010|GA|H|I|C00202416|30331|Atlanta|GA
H6GA07122|KONOP, JOHN|REP|2006|GA|H|C|C00414748|30114|LEBANON|GA
H6GA10142|HOLLEY, RICHARD TERRY|DEM|2008|GA|H|C|C00426098|30809|EVANS|GA
H6GA13013|HONEYCUTT, DEBORAH TRAVIS|REP|2010|GA|H|C|C00477893|30214|FAYETTEVILLE|GA
H6HI01121|ABERCROMBIE, NEIL|DEM|2010|HI|H|I|C00247379|96814|Honolulu|HI
H6HI02251|HIRONO, MAZIE MRS.|DEM|2010|HI|H|I|C00420760|96809|Honolulu|HI
H6HI02269|HOOSER, GARY L|DEM|2006|HI|H|O|C00420737|96746|KAPAA|HI
H6HI02285|HOGUE, BOB C|REP|2006|HI|H|O|C00421727|96734|KAILUA|HI
H6HI02301|MENOR, RON|DEM|2006|HI|H|O|C00425595|96813|HONOLULU|HI
H6HI02327|GARCIA, NESTOR RALPH|DEM|2006|HI|H|O|C00425991|96797|WAIPAHU|HI
H6HI02335|AIPOALANI, HANALEI Y|DEM|2006|HI|H|C|C00426007|96792|NANKULI|HI
H6IA00017|DIX, WILLIAM|REP|2006|IA|H|O|C00409433|50670|SHELL ROCK|IA
H6IA01098|BRALEY, BRUCE L|DEM|2010|IA|H|I|C00409441|50704|Waterloo|IA
H6IA01114|DICKINSON, RICHARD|DEM|2006|IA|H|O|C00410423|52070|SABULA|IA
H6IA02146|LOEBSACK, DAVID WAYNE|DEM|2010|IA|H|I|C00414318|52314|Mt. Vernon|IA
H6IA03144|BOSWELL, LEONARD L.|DEM|2010|IA|H|I|C00316661|50312|Des Moines|IA
H6IA05123|NIELSEN, ROY|IND|2008|IA|H|C|C00427799|51041|ORANGE CITY|IA
H6ID01136|SEMANKO, NORM|REP|2006|ID|H|O|C00409847|83616|EAGLE|ID
H6ID01144|SORENSEN, SHELIA|REP|2006|ID|H|O|C00410886|83701|Boise|ID
H6ID01177|SALI, WILLIAM T.|REP|2010|ID|H|C|C00414078|83634|Kuna|ID
H6ID01201|OLSON, DAVID EDWIN|IND|2010|ID|H|C|C00479550|83861|ST MARIES|ID
H6IL02124|JACKSON, JESSE L JR|DEM|2010|IL|H|I|C00305920|60649|CHICAGO|IL
H6IL03114|SULLIVAN, JOHN P|DEM|2006|IL|H|C|C00414730|60655|CHICAGO|IL
H6IL03122|KELLY, JOHN T|DEM|2006|IL|H|C|C00417998|60453|OAK LAWN|IL
H6IL05135|HAPTONSTALL, JOHN (JOHNNY HAP)|DEM|2006|IL|H|C|C00420141|60640|CHICAGO|IL
H6IL06117|ROSKAM, PETER|REP|2010|IL|H|I|C00410969|60187|WHEATON|IL
H6IL06141|DUCKWORTH, L. TAMMY|DEM|2008|IL|H|C|C00418525|60195|HOFFMAN ESTATES|IL
H6IL07263|ASCOT, JAMES|DEM|2010|IL|H|C|C00464685|60661|CHICAGO|IL
H6IL10119|SEALS, DANIEL JOSEPH|DEM|2010|IL|H|O|C00417501|60091|WILMETTE|IL
H6IL13105|SHANNON, JOSEPH|DEM|2006|IL|H|C|C00420166|60517|WOODRIDGE|IL
H6IL17148|GILLILAND, BRIAN SCOTT|REP|2006|IL|H|O|C00415927|61231|ALEDO|IL
H6IL17155|HARE, PHILIP G|DEM|2010|IL|H|I|C00422923|61204|ROCK ISLAND|IL
H6IN01124|PETYO, MICHAEL|REP|2010|IN|H|C|C00308734|46342|HOBART|IN
H6IN01157|REEVES, JAYSON H|REP|2010|IN|H|C|C00420851|46404|GARY|IN
H6IN01173|HOLTZ, RICHARD (RIC)|REP|2010|IN|H|C||46410|MERRILLVILLE|IN
H6IN03161|HAYHURST, THOMAS ELDON|DEM|2010|IN|H|C|C00465419|46804|FORT WAYNE|IN
H6IN03179|CLEMENTS, MICHAEL A|DEM|2006|IN|H|C|C00417899|46750|HUNTINGTON|IN
H6IN06024|HOLLAND, GEORGE THOMAS|DEM|2010|IN|H|C|C00233916|46173|RUSHVILLE|IN
H6IN06149|WELSH, REVI BARRY ALAN|DEM|2010|IN|H|C|C00439653|47331|CONNERSVILLE|IN
H6IN07337|PULLINS, PIERRE QUINCY|DEM|2010|IN|H|C||46201|INDIANAPOLIS|IN
H6IN08210|ELLSWORTH, BRAD|DEM|2010|IN|H|I|C00412346|47708|Evansville|IN
H6IN09085|CLEARWATER, GRETCHEN|DEM|2008|IN|H|C|C00439315|47405|BLOOMINGTON|IN
H6IN09119|SCHANSBERG, D (DAVID) ERIC|LIB|2008|IN|H|C|C00426692|47130|JEFFERSONVILLE|IN
H6IN10141|CARSON, JULIA|DEM|2008|IN|H|I|C00311969|46205|INDIANAPOLIS|IN
H6KS01096|MORAN, JERRY|REP|2008|KS|H|I|C00312090|67601|Hays|KS
H6KS01146|HUELSKAMP, TIMOTHY A|REP|2010|KS|H|O|C00413096|67844|FOWLER|KS
H6KS02227|RYUN, JAMES R|REP|2008|KS|H|I|C00432351|66047|LAWRENCE|KS
H6KS03167|AHNER, CHUCK|REP|2006|KS|H|C|C00414680|66221|OVERLAND PARK|KS
H6KS03175|SCHERER, THOMAS E MR.|DEM|2010|KS|H|O|C00421396|66202|MERRIAM|KS
H6KS03183|SCHWAB, SCOTT JOSEPH|REP|2006|KS|H|C|C00418707|66063|OLATHE|KS
H6KY03090|NORTHUP, ANNE HON.|REP|2008|KY|H|C|C00364448|40206|Louisville|KY
H6KY03116|HORNE, ANDREW J|DEM|2006|KY|H|C|C00418558|40203|LOUISVILLE|KY
H6KY03124|YARMUTH, JOHN A MR|DEM|2010|KY|H|I|C00419630|40027|Harrods Creek|KY
H6KY05111|STEPP, KENNETH |DEM|2010|KY|H|C|C00475160|40962|MANCHESTER|KY
H6LA00037|THOMPSON, FRANCIS C|DEM|1996|LA|H|C|C00315564|71232|DELHI|LA
H6LA01175|TALLITSCH, STACEY|DEM|2006|LA|H|C|C00413781|70002|METAIRIE|LA
H6LA01183|GEREIGHTY, DAVID DENNIS|DEM|2006|LA|H|C|C00428797|70002|METAIRIE|LA
H6LA02108|LAVIGNE, JOSEPH FRANCIS|REP|2006|LA|H|C|C00421677|70130|NEW ORLEANS|LA
H6LA02124|SHEPHERD, DERRICK|DEM|2006|LA|H|C|C00427328|70072|MARERRO|LA
H6LA02132|CARTER, KAREN R|DEM|2006|LA|H|C|C00427807|70130|NEW ORLEANS|LA
H6LA02173|MENDOZA, M.V. (VINNY)|DEM|2006|LA|H|C|C00429720|70065|KENNER|LA
H6LA04054|CASH, ARTIS|OTH|2010|LA|H|C|C00428425|71106|SHREVEPORT|LA
H6LA04088|KELLEY, CHESTER T (CATFISH)|UNK|2008|LA|H|C|C00455303|71105|SHREVEPORT|LA
H6LA05127|HEARN, GLORIA WILLIAMS|DEM|2006|LA|H|C|C00429795|71360|PINEVILLE|LA
H6LA06083|BAKER, RICHARD H|REP|2008|LA|H|I|C00196501|70811|BATON ROUGE|LA
H6MA03076|MITCHELL, JOHN R|DEM|2002|MA|H|C|C00302885|02720|FALL RIVER|MA
H6MA06129|BARTON, RICHARD W|REP|2008|MA|H|C|C00417014|01944|MANCHESTER|MA
H6MA07101|MARKEY, EDWARD JOHN MR.|DEM|2010|MA|H|I|C00196774|02148|MALDEN|MA
H6MA08141|KENNEDY, JOSEPH P II|DEM|1998|MA|H|C|C00222455|02135|BRIGHTON|MA
H6MA09131|DUNKELBARGER, PHILIP L|UNK|2010|MA|H|C|C00481929|02090|WESTWOOD|MA
H6MA09149|ROBINSON, JACK E.|REP|2008|MA|H|C|C00426718|02331|Duxbury|MA
H6MA10147|WHITE, PETER A|OTH|2010|MA|H|O|C00478701|02649|MASHPEE|MA
H6MD01205|ROBINSON, CHRISTOPHER R|DEM|2008|MD|H|C|C00428185|21613|CAMBRIDGE|MD
H6MD02153|MATHIS, JAMES DUNN|REP|2010|MD|H|C|C00426189|21030|COCKEYSVILLE|MD
H6MD02187|BOARDMAN, CHRISTOPHER C.|DEM|2010|MD|H|C|C00427955|21085|JOPPA|MD
H6MD03292|SARBANES, JOHN P. MR.|DEM|2010|MD|H|I|C00415182|21285|TOWSON|MD
H6MD03391|SPAUSE, PAUL JOSEPH|REP|2008|MD|H|C|C00426999|21076|HANOVER|MD
H6MD04183|EDWARDS, DONNA|DEM|2010|MD|H|I|C00422964|20744|FORT WASHINGTON|MD
H6MD04191|STARKMAN, MICHAEL MOSHE|REP|2008|MD|H|C|C00442194|20853|ROCKVILLE|MD
H6MD05149|DEFIBAUGH, THOMAS W SR|REP|2010|MD|H|C||21061|GLEN BURNIE|MD
H6MD06121|DUCK, ANDREW JAMES|DEM|2010|MD|H|C|C00462655|21716|BRONSWICK|MD
H6MD06147|KRYSZTOFORSKI, JOSEPH T|REP|2010|MD|H|C|C00426742|21031|HUNT VALLEY|MD
H6MD07160|CUMMINGS, ELIJAH E|DEM|2010|MD|H|I|C00310318|20515|WASHINGTON|DC
H6MD08291|BARVE, KUMAR P|DEM|2002|MD|H|C|C00305656|20878|GAITHERSBURG|MD
H6MD08333|ENGLISH, GEORGE|DEM|2010|MD|H|C||20902|SILVER SPRING|MD
H6ME01157|ALLEN, THOMAS H|DEM|2008|ME|H|I|C00328245|04101|PORTLAND|ME
H6ME01199|KAMILEWICZ, DEXTER J|IND|2006|ME|H|C|C00419960|04066|ORR'S ISLAND|ME
H6MI00194|CONA, FRANK J|DEM|2006|MI|H|C|C00421586|48326|AUBURN HILLS|MI
H6MI01028|CONYERS, JOHN JR.|DEM|2010|MI|H|I|C00409797|48221|Detroit|MI
H6MI03081|SCHWARZ, JOHN|REP|2006|MI|H|C|C00395822|49017|Battle Creek|MI
H6MI03164|GURK, RODGER|GRE|2006|MI|H|C|C00428359|49548|WYOMING|MI
H6MI04113|UPTON, FREDERICK STEPHEN|REP|2010|MI|H|I|C00200584|49085|St. Joseph|MI
H6MI07108|KILDEE, DALE|DEM|2010|MI|H|I|C00078105|48501|Flint|MI
H6MI07199|CAMPBELL, DARYL|DEM|2006|MI|H|C|C00421966|48103|ANN ARBOR|MI
H6MI09146|SKINNER, NANCY ANN|DEM|2008|MI|H|C|C00419820|48067|ROYAL OAK|MI
H6MI09161|GOODMAN, ADAM|LIB|2010|MI|H|C||48073|ROYAL OAK|MI
H6MI10136|DENISON, ROBERT|DEM|2008|MI|H|C|C00426270|48317|SHELBY TWP|MI
H6MI10177|CAVENY, CANDACE RUTH|GRE|2010|MI|H|C||48446|LAPEER|MI
H6MI11142|TRUPIANO, TONY|DEM|2006|MI|H|C|C00415612|48127|DEARBORN HEIGHTS|MI
H6MI12181|MILLER, CANDICE S.|REP|2010|MI|H|I|C00365593|48045|Harrison Township|MI
H6MI12231|TOWNSEND, LESTER I.|TX|2010|MI|H|C|C00487850|48026|FRASER|MI
H6MI15127|KILPATRICK, CAROLYN MS.|DEM|2010|MI|H|I|C00317842|48206|DETROIT|MI
H6MI15218|SMITH, AIMEE|GRE|2010|MI|H|C||48104|ANN ARBOR|MI
H6MI16034|DINGELL, JOHN D. MR.|DEM|2010|MI|H|I|C00002600|20005|Washington|DC
H6MN01174|WALZ, TIMOTHY J|DFL|2010|MN|H|I|C00409409|56001|MANKATO|MN
H6MN03121|SMITH, KEVIN|DEM|2006|MN|H|C|C00426726|55345|MINNETONKA|MN
H6MN05183|ELLISON, KEITH MAURICE|DFL|2010|MN|H|I|C00422410|55411|MINNEAPOLIS|MN
H6MN05316|IVERSON, GREGG A.|DFL|2010|MN|H|C||55417|MINNEAPOLIS|MN
H6MN06074|BACHMANN, MICHELE M|REP|2010|MN|H|I|C00410118|55125|WOODBURY|MN
H6MN06124|TINKLENBERG, ELWYN GLENN|DEM|2010|MN|H|C|C00439596|55449|BLAINE|MN
H6MN08047|OBERSTAR, JAMES L|DFL|2010|MN|H|I|C00187419|55802|DULUTH|MN
H6MO01246|CUNNINGHAM, ROBB E.|LIB|2010|MO|H|C||63074|ST ANN|MO
H6MO02251|LESH, RICHARD|DEM|2006|MO|H|C|C00415968|63376|SAINT PETERS|MO
H6MO02277|KARAM, CHARLES GEORGE|DEM|2006|MO|H|C|C00423400|63017|CHESTERFIELD|MO
H6MO04141|SKELTON, IKE|DEM|2010|MO|H|I|C00025973|64067|Lexington|MO
H6MO05189|TURK, JACOB|REP|2010|MO|H|C|C00425983|64063|LEEHS SUMMIT|MO
H6MO05197|LANGKRAEHR, RANDALL DAVID (RANDY)|LIB|2010|MO|H|C||64093|WARRENSBURG|MO
H6MO07128|BLUNT, ROY|REP|2008|MO|H|I|C00304758|65805|SPRINGFIELD|MO
H6MO08084|EMERSON, JO ANN|REP|2010|MO|H|I|C00320457|63701|CAPE GIRARDEAU|MO
H6MS02139|ESPY, CHUCK|DEM|2006|MS|H|C|C00413211|38614|CLARKSDALE|MS
H6MS03046|PICKERING, CHARLES W CHIP JR|REP|2008|MS|H||C00308577|39047|BRANDON|MS
H6NC02080|ETHERIDGE, BOB|DEM|2010|NC|H|I|C00311555|27611|RALEIGH|NC
H6NC02106|MANSELL, DANNY EUGENE|REP|2008|NC|H|C|C00447888|27576|SELMA|NC
H6NC03120|WEBER, CRAIG PETER|REP|2010|NC|H|C|C00413609|28557|MOREHEAD CITY|NC
H6NC04037|PRICE, DAVID|DEM|2010|NC|H|I|C00195628|27602|RALEIGH|NC
H6NC05109|SHARPE, ROGER DEAN|DEM|2006|NC|H|C|C00421867|28634|HARMONY|NC
H6NC06081|BLAKE, RORY POWELL|DEM|2006|NC|H|C|C00422956|27204|ASHEBORO|NC
H6NC07063|DUNN, TIMOTHY MARK|DEM|2006|NC|H|C|C00414581|28303|FAYETTEVILLE|NC
H6NC08111|KISSELL, LARRY|DEM|2010|NC|H|I|C00433763|27209|BISCOE|NC
H6NC08129|AUTRY, JOHN|DEM|2008|NC|H|C|C00436337|28212|CHARLOTTE|NC
H6NC11172|SHULER, JOSEPH HEATH|DEM|2010|NC|H|I|C00413393|28738|Hazelwood|NC
H6NE01093|MOUL, MAXINE B|DEM|2006|NE|H|C|C00419713|68502|LINCOLN|NE
H6NE02117|ESCH, JAMES D|DEM|2008|NE|H|C|C00447664|68102|OMAHA|NE
H6NE03115|SMITH, ADRIAN|REP|2010|NE|H|I|C00412890|69361|SCOTTSBLUFF|NE
H6NE03131|KLEEB, SCOTT|DEM|2006|NE|H|C|C00414656|68833|DUNNING|NE
H6NH01230|SHEA-PORTER, CAROL|DEM|2010|NH|H|I|C00419978|03866|ROCHESTER|NH
H6NH02113|WILSON, HOWARD|LIB|2010|NH|H|O||03216|WILSON|NH
H6NH02121|CLEMONS, BRET MICHAEL|DEM|2006|NH|H|C|C00416248|03087|WINDHAM|NH
H6NJ06187|CHIVUKULA, UPENDRA J|DEM|2008|NJ|H|C|C00415828|08873|SOMERSET|NJ
H6NJ07110|TRICARICO, JOSEPH JR|DEM|2006|NJ|H|C|C00415430|08844|HILLSBOROUGH|NJ
H6NJ07128|STENDER, LINDA MRS.|DEM|2008|NJ|H|C|C00417600|07023|Fanwood|NJ
